country,country_code,year,electricity_access,gdp_per_capita,life_expectancy,population,poverty_headcount,primary_enrollment,secondary_enrollment
Mali,MLI,2016,38.8,872.468587171653,58.286,19191289.0,,56.98024,40.0999948578594
Mali,MLI,2017,34.8,924.057531692284,58.562,19813011.0,,61.27746,38.5485805738327
Mali,MLI,2018,50.9,996.379292136901,58.873,20442030.0,29.4,58.94142,37.9832691019192
Mali,MLI,2019,47.9,971.949318638092,59.217,21068405.0,,,
Mali,MLI,2020,50.6,953.242943290974,58.858,21713836.0,,,
Mali,MLI,2021,53.4,1027.27345365357,59.116,22388630.0,36.1,,
Mali,MLI,2022,53.0,969.72220560562,60.035,23072640.0,,,
Mali,MLI,2023,54.5,1035.86242628411,60.439,23769127.0,,,38.9389470920545
Mali,MLI,2024,,1086.1762176779,,24478595.0,,,
Malta,MLT,1960,,,68.3440975609756,326550.0,,,
Malta,MLT,1961,,,68.3216341463415,325250.0,,,
Malta,MLT,1962,,,69.0752682926829,323900.0,,,
Malta,MLT,1963,,,69.158512195122,322550.0,,,
Malta,MLT,1964,,,69.2581951219512,321250.0,,,
Malta,MLT,1965,,,69.3719024390244,318800.0,,,
Malta,MLT,1966,,,69.6580975609756,315200.0,,,
Malta,MLT,1967,,,69.710512195122,311550.0,,,
Malta,MLT,1968,,,69.8187804878049,307900.0,,,
Malta,MLT,1969,,,69.9741463414634,304300.0,,,
Malta,MLT,1970,,828.44472588263,70.2849512195122,302650.0,,,
Malta,MLT,1971,,874.061727024101,70.0765365853659,302700.0,,81.74528,
Malta,MLT,1972,,975.720378043786,70.5963170731707,302450.0,,80.65459,
Malta,MLT,1973,,1143.66679643467,71.2199268292683,302200.0,,79.04926,
Malta,MLT,1974,,1245.31823028606,71.8290731707317,301996.0,,79.80385,
Malta,MLT,1975,,1560.10519115107,71.9532195121951,304222.0,,82.54714,
Malta,MLT,1976,,1726.55944845303,72.0916097560976,305774.0,,87.84803,
Malta,MLT,1977,,2037.8641908695,72.2178048780488,306970.0,,92.99412,
Malta,MLT,1978,,2558.73455468428,72.2289268292683,310182.0,,96.59267,
Malta,MLT,1979,,3195.51431611516,72.3917073170732,313342.0,,97.5818,
Malta,MLT,1980,,3948.26572689504,72.2183902439025,316645.0,,95.23039,
Malta,MLT,1981,,3898.36853997864,72.2716585365854,318982.0,,93.51677,
Malta,MLT,1982,,3787.91647703123,72.7255853658537,325898.0,,93.45978,
Malta,MLT,1983,,3526.91395139354,73.0011463414634,330524.0,,91.87235,
Malta,MLT,1984,,3332.82018387922,73.2111707317073,330593.0,,93.0423,
Malta,MLT,1985,,3322.30879632858,73.7640731707317,336452.0,,96.3909,
Malta,MLT,1986,,4194.53480236296,74.393512195122,342121.0,,95.96401,
Malta,MLT,1987,,5083.80179308013,75.1933170731707,344485.0,,94.78961,
Malta,MLT,1988,,5814.44775940093,75.7509024390244,347325.0,,94.60263,
Malta,MLT,1989,,6040.84054229986,76.0512926829268,350722.0,,95.16844,
Malta,MLT,1990,100.0,7192.38994693962,76.0459268292683,354170.0,,95.79924,
Malta,MLT,1991,100.0,7558.75921583164,76.3776341463415,363845.0,,95.92238,
Malta,MLT,1992,100.0,8220.33403924666,76.5651219512195,367618.0,,95.84772,
Malta,MLT,1993,100.0,7296.35111127489,76.7196097560976,371308.0,,96.16136,
Malta,MLT,1994,100.0,8000.3453286604,76.8329756097561,374797.0,,94.97511,
Malta,MLT,1995,100.0,9828.22830085662,77.290243902439,377419.0,,95.91519,
Malta,MLT,1996,100.0,10061.6989656793,77.3414634146342,379905.0,,97.45467,
Malta,MLT,1997,100.0,9893.31176523189,77.7390243902439,382791.0,,98.34696,
Malta,MLT,1998,100.0,10408.0648734109,77.5878048780488,385287.0,,,
Malta,MLT,1999,100.0,10609.1982640169,77.5,387578.0,,,
Malta,MLT,2000,100.0,10348.4860163,78.3487804878049,390087.0,,,91.4956817626953
Malta,MLT,2001,100.0,10357.7026407269,78.8439024390244,393028.0,,,90.7193222045898
Malta,MLT,2002,100.0,11251.2024877398,78.7390243902439,395969.0,,,91.1574630737305
Malta,MLT,2003,100.0,13593.9787182902,78.5463414634146,398582.0,,,93.1107406616211
Malta,MLT,2004,100.0,15212.1312964883,79.2536585365854,401268.0,,,104.41886138916
Malta,MLT,2005,100.0,15831.3439802756,79.3,403834.0,,,101.806327819824
Malta,MLT,2006,100.0,16653.6038312389,79.4390243902439,405308.0,0.5,,97.5271606445312
Malta,MLT,2007,100.0,19444.1743635565,79.7926829268293,406724.0,0.5,,100.52220916748
Malta,MLT,2008,100.0,22315.3104812611,79.6365853658537,409379.0,0.2,,101.423049926758
Malta,MLT,2009,100.0,21176.3216665018,80.2414634146342,412477.0,0.5,,
Malta,MLT,2010,100.0,21946.6070188242,81.3975609756098,414508.0,0.3,,105.11385345459
Malta,MLT,2011,100.0,23516.9691282762,80.7463414634146,416268.0,0.2,99.17215,94.1126708984375
Malta,MLT,2012,100.0,22878.3131257656,80.7463414634146,420028.0,0.2,99.75378,95.5169982910156
Malta,MLT,2013,100.0,25415.5566806942,81.7463414634146,424810.0,0.0,99.51045,96.2600631713867
Malta,MLT,2014,100.0,27424.5765369278,82.0463414634146,433481.0,0.0,98.90359,96.2309799194336
Malta,MLT,2015,100.0,25529.6813131565,81.8975609756097,444220.0,0.1,98.94416,95.1571197509766
Malta,MLT,2016,100.0,26459.0772054811,82.4536585365854,454505.0,0.1,98.46075,94.9765701293945
Malta,MLT,2017,100.0,30317.2443357939,82.3463414634146,467106.0,0.2,99.53764,103.138412475586
Malta,MLT,2018,100.0,33382.2677502638,82.2487804878049,483903.0,0.2,,104.642509460449
Malta,MLT,2019,100.0,32421.9179753188,82.6585365853659,503912.0,0.3,,104.505729675293
Malta,MLT,2020,100.0,31833.596382464,82.0975609756098,515490.0,0.4,,102.924011230469
Malta,MLT,2021,100.0,38065.354346575,82.2585365853659,518150.0,0.1,,103.094459533691
Malta,MLT,2022,100.0,36224.2819955817,82.4487804878049,531113.0,0.1,,102.695037841797
Malta,MLT,2023,100.0,40182.4313854634,83.5073170731707,552747.0,,,103.027229309082
Malta,MLT,2024,,42347.3073860173,,574346.0,,,
Marshall Islands,MHL,1960,,,54.359,14703.0,,,
Marshall Islands,MHL,1961,,,54.725,15219.0,,,
Marshall Islands,MHL,1962,,,55.214,15755.0,,,
Marshall Islands,MHL,1963,,,55.739,16302.0,,,
Marshall Islands,MHL,1964,,,56.265,16852.0,,,
Marshall Islands,MHL,1965,,,56.779,17402.0,,,
Marshall Islands,MHL,1966,,,57.284,17927.0,,,
Marshall Islands,MHL,1967,,,57.764,18655.0,,,
Marshall Islands,MHL,1968,,,58.192,19862.0,,,
Marshall Islands,MHL,1969,,,58.504,21305.0,,,
Marshall Islands,MHL,1970,,373.212871726587,58.798,22530.0,,,
Marshall Islands,MHL,1971,,390.174184712831,59.133,23366.0,,,
Marshall Islands,MHL,1972,,415.707402467489,59.491,23992.0,,,
Marshall Islands,MHL,1973,,472.208860502014,59.833,24581.0,,,
Marshall Islands,MHL,1974,,601.578589500316,60.12,25296.0,,,
Marshall Islands,MHL,1975,,638.193048864418,60.273,26154.0,,,
Marshall Islands,MHL,1976,,671.834758151068,60.416,27021.0,,,
Marshall Islands,MHL,1977,,724.219486848706,60.572,27906.0,,,
Marshall Islands,MHL,1978,,770.91776875282,60.701,28809.0,,,
Marshall Islands,MHL,1979,,859.013585311722,60.845,29738.0,,,
Marshall Islands,MHL,1980,,867.961688438292,60.989,30774.0,,,
Marshall Islands,MHL,1981,,968.86029296936,61.139,32017.0,,,
Marshall Islands,MHL,1982,,1045.54301284547,61.293,33397.0,,,
Marshall Islands,MHL,1983,,1199.30481744276,61.452,34811.0,,,
Marshall Islands,MHL,1984,,1244.87094639312,61.602,36264.0,,,
Marshall Islands,MHL,1985,,1162.01901432695,61.712,37761.0,,,
Marshall Islands,MHL,1986,,1425.16418062414,61.778,39286.0,,,
Marshall Islands,MHL,1987,,1542.64230430097,61.808,40828.0,,,
Marshall Islands,MHL,1988,,1670.28189314997,61.778,42321.0,,,
Marshall Islands,MHL,1989,,1670.21520671775,61.733,43586.0,,,
Marshall Islands,MHL,1990,,1758.40820990836,61.756,44629.0,,,
Marshall Islands,MHL,1991,,1810.63465589888,61.792,45568.0,,,
Marshall Islands,MHL,1992,,1963.07234629646,61.9,46388.0,,,
Marshall Islands,MHL,1993,,2112.01240099378,62.085,47093.0,,,
Marshall Islands,MHL,1994,,2265.0695841717,62.308,47712.0,,,
Marshall Islands,MHL,1995,,2490.98744457796,62.515,48266.0,,,
Marshall Islands,MHL,1996,,2272.84469502819,62.765,48775.0,,,
Marshall Islands,MHL,1997,,2230.75377088451,63.015,49259.0,,,
Marshall Islands,MHL,1998,,2254.16054870567,63.218,49717.0,,,
Marshall Islands,MHL,1999,68.5242358752702,2257.92000318712,63.421,50202.0,,,72.5843811035156
Marshall Islands,MHL,2000,68.6,2264.79114897645,63.323,50706.0,,,
Marshall Islands,MHL,2001,70.1,2394.34501105178,63.735,51123.0,,,
Marshall Islands,MHL,2002,71.5,2566.06708799222,63.848,51425.0,,96.30116,78.4224166870117
Marshall Islands,MHL,2003,72.9,2539.3307383954,63.956,51639.0,,,73.5776977539062
Marshall Islands,MHL,2004,74.3,2566.08291015814,64.044,51791.0,,,77.7290267944336
Marshall Islands,MHL,2005,75.7,2658.65217893885,64.112,51906.0,,,73.762451171875
Marshall Islands,MHL,2006,77.2,2754.26988767503,64.207,51992.0,,,79.1771087646484
Marshall Islands,MHL,2007,72.3,2892.28403958874,64.259,52035.0,,,82.46044921875
Marshall Islands,MHL,2008,80.2,2817.60522775322,64.3,52030.0,,,84.7516632080078
Marshall Islands,MHL,2009,81.7,2906.63026970914,64.395,52019.0,,,83.8652801513672
Marshall Islands,MHL,2010,89.4,3095.45768964722,64.498,52044.0,,,
Marshall Islands,MHL,2011,89.9,3319.39815439151,64.641,51907.0,,94.11373,
Marshall Islands,MHL,2012,90.4,3514.26515490383,64.776,51419.0,,,
Marshall Islands,MHL,2013,90.9,3677.90690791421,64.954,50681.0,,,
Marshall Islands,MHL,2014,91.5,3735.23977829545,65.11,49796.0,,,
Marshall Islands,MHL,2015,92.1,3764.34426229508,65.292,48800.0,,72.45776,83.1655973995361
Marshall Islands,MHL,2016,92.7,4229.80988911945,65.477,47709.0,,73.15121,84.9683293351352
Marshall Islands,MHL,2017,93.8,4592.83457628576,65.673,46529.0,,,
Marshall Islands,MHL,2018,95.3,4858.12079054875,65.87,45285.0,,,
Marshall Islands,MHL,2019,96.8,5292.33985502306,66.047,44007.0,2.1,,92.6458957328589
Marshall Islands,MHL,2020,98.3,5661.96787336674,65.387,42706.0,,,92.9692493302926
Marshall Islands,MHL,2021,99.8,6258.61193705127,65.421,41367.0,,,94.7273907236998
Marshall Islands,MHL,2022,100.0,6322.82855503156,66.725,40077.0,,,83.1106717816097
Marshall Islands,MHL,2023,100.0,6678.34239060448,66.945,38827.0,,,89.5519894011742
Marshall Islands,MHL,2024,,7466.65186507409,,37548.0,,,85.7558642960298
Mauritania,MRT,1960,,,43.611,824298.0,,,
Mauritania,MRT,1961,,188.158401597739,44.307,846167.0,,,
Mauritania,MRT,1962,,188.995146612769,45.047,869184.0,,,
Mauritania,MRT,1963,,188.249348047987,45.794,893423.0,,,
Mauritania,MRT,1964,,244.294599697524,46.581,918955.0,,,
Mauritania,MRT,1965,,269.962165823141,47.36,945838.0,,,
Mauritania,MRT,1966,,273.604362731912,48.135,974157.0,,,
Mauritania,MRT,1967,,281.533377446756,48.893,1003843.0,,,
Mauritania,MRT,1968,,300.94152952866,49.507,1034739.0,,,
Mauritania,MRT,1969,,276.598267711858,50.085,1066754.0,,,
Mauritania,MRT,1970,,281.327175871626,50.544,1099806.0,,,
Mauritania,MRT,1971,,295.993927021331,50.757,1133702.0,,,
Mauritania,MRT,1972,,335.23154288786,51.037,1168355.0,,,2.91083002090454
Mauritania,MRT,1973,,409.721138785311,51.216,1203838.0,,,
Mauritania,MRT,1974,,494.288408290337,51.432,1240188.0,,,
Mauritania,MRT,1975,,550.66258324178,51.571,1277330.0,,,
Mauritania,MRT,1976,,589.237667658903,51.77,1315336.0,,,
Mauritania,MRT,1977,,590.226698413217,51.998,1353768.0,,,
Mauritania,MRT,1978,,577.742777476832,52.349,1392713.0,,,
Mauritania,MRT,1979,,664.383619042778,52.763,1432758.0,,,
Mauritania,MRT,1980,,710.918952530534,53.204,1474043.0,,,
Mauritania,MRT,1981,,728.796521822095,53.684,1516877.0,,,10.585000038147
Mauritania,MRT,1982,,710.21886884239,54.229,1561176.0,,,
Mauritania,MRT,1983,,725.174522510668,54.58,1606746.0,,,
Mauritania,MRT,1984,,649.681186509673,55.195,1653693.0,,,
Mauritania,MRT,1985,,593.219654421302,55.808,1702107.0,,31.52037,
Mauritania,MRT,1986,,677.363323878901,56.323,1751835.0,,,14.6190004348755
Mauritania,MRT,1987,,745.787178962507,56.964,1803014.0,50.8,,15.0007295608521
Mauritania,MRT,1988,,762.423918016846,57.483,1855859.0,,,15.1404695510864
Mauritania,MRT,1989,,762.275580637475,57.699,1903048.0,,,14.6607999801636
Mauritania,MRT,1990,,772.033092140219,58.087,1951878.0,,,13.6398897171021
Mauritania,MRT,1991,,1061.67704285264,58.291,2009738.0,,,13.3553495407104
Mauritania,MRT,1992,,1036.47437808576,58.568,2088135.0,,,13.7204504013062
Mauritania,MRT,1993,,849.620301696661,58.733,2174328.0,54.1,,14.2717399597168
Mauritania,MRT,1994,,864.599478365453,58.763,2249454.0,,46.50189,14.7440795898438
Mauritania,MRT,1995,,904.719170071042,58.861,2312017.0,31.7,52.80779,15.3250598907471
Mauritania,MRT,1996,,904.120879798142,58.915,2358188.0,,56.18374,15.831000328064
Mauritania,MRT,1997,,859.28395817576,59.417,2411306.0,,,15.694299697876
Mauritania,MRT,1998,,821.266378551937,59.89,2474651.0,,59.85097,16.4638500213623
Mauritania,MRT,1999,,781.337033563197,60.443,2541698.0,,59.53931,17.4429798126221
Mauritania,MRT,2000,19.1,680.911061879778,61.044,2613441.0,30.7,60.0675,18.0476703643799
Mauritania,MRT,2001,22.2,651.817840199777,61.662,2678760.0,,63.82603,20.5369300842285
Mauritania,MRT,2002,21.7,648.879643934862,62.249,2738655.0,,63.36953,20.5889301300049
Mauritania,MRT,2003,23.0,732.017820812675,62.805,2802046.0,,66.71767,21.539270401001
Mauritania,MRT,2004,24.3,823.554457141893,63.369,2868664.0,28.5,74.01182,22.1136894226074
Mauritania,MRT,2005,18.2,998.96583416747,63.92,2939059.0,,72.5486,22.4629497528076
Mauritania,MRT,2006,27.0,1300.60367988659,64.493,3013660.0,,75.21723,23.1758899688721
Mauritania,MRT,2007,33.0,1405.15016203368,64.885,3093059.0,,76.04504,
Mauritania,MRT,2008,30.0,1635.5630623124,65.233,3183269.0,19.2,72.67765,18.5803203582764
Mauritania,MRT,2009,31.1,1435.43010811893,65.485,3284448.0,,72.05813,20.0069904327393
Mauritania,MRT,2010,34.2,1659.96369705455,65.661,3390965.0,,72.37404,20.4244003295898
Mauritania,MRT,2011,35.3,1931.19975525465,65.754,3502811.0,,72.44657,22.7523097991943
Mauritania,MRT,2012,36.4,1859.11733247641,65.808,3619034.0,,71.15951,27.0638964405956
Mauritania,MRT,2013,37.6,1934.24103064714,65.89,3734318.0,,74.54884,30.2620419125702
Mauritania,MRT,2014,38.8,1713.00865264234,66.207,3848514.0,11.7,76.29421,30.6988232872483
Mauritania,MRT,2015,39.5,1554.94897871782,66.498,3965959.0,,,31.196307538775
Mauritania,MRT,2016,41.2,1565.76575722696,66.823,4086657.0,,73.11291,32.187587041888
Mauritania,MRT,2017,42.9,1615.00401327323,67.088,4210600.0,,77.82357,31.7565696757394
Mauritania,MRT,2018,43.6,1722.93528854073,67.419,4337685.0,,79.5744,35.5293425627344
Mauritania,MRT,2019,44.9,1767.072710621,67.64,4467708.0,10.2,,37.5793709898761
Mauritania,MRT,2020,45.4,1795.76459566714,66.794,4600131.0,,,36.0277030077074
Mauritania,MRT,2021,47.7,1947.78918383313,66.762,4734874.0,,,
Mauritania,MRT,2022,49.0,1960.35240077424,68.281,4875637.0,,,
Mauritania,MRT,2023,50.3,2120.82318421747,68.484,5022441.0,,,
Mauritania,MRT,2024,,2082.78374423714,,5169395.0,,,
Mauritius,MUS,1960,,238.251033437494,58.4614146341463,680331.0,,,
Mauritius,MUS,1961,,281.683081448637,59.5666829268293,680757.0,,,
Mauritius,MUS,1962,,282.342386236302,60.4433902439024,700349.0,,,
Mauritius,MUS,1963,,353.11354761151,61.128512195122,718861.0,,,
Mauritius,MUS,1964,,297.284380211561,61.5040487804878,736381.0,,,
Mauritius,MUS,1965,,305.47697280765,62.074756097561,753000.0,,,
Mauritius,MUS,1966,,295.955041673441,62.1274878048781,768813.0,,,
Mauritius,MUS,1967,,304.163949585507,61.7451707317073,783917.0,,,
Mauritius,MUS,1968,,258.734051896237,62.0993414634146,798413.0,,,
Mauritius,MUS,1969,,272.713256163629,62.7038780487805,812405.0,,,
Mauritius,MUS,1970,,271.338746980393,63.7321951219512,826000.0,,,
Mauritius,MUS,1971,,299.604801832026,63.9004390243903,839230.0,,,
Mauritius,MUS,1972,,373.996570209941,63.8733902439024,852053.0,,77.95204,
Mauritius,MUS,1973,,467.480218496262,64.2941951219512,864819.0,,78.48824,
Mauritius,MUS,1974,,762.940758670279,64.4107073170732,878042.0,,79.07802,
Mauritius,MUS,1975,,754.833281472402,64.6136829268293,892000.0,,80.05568,
Mauritius,MUS,1976,,787.098225962589,64.3810243902439,906507.0,,80.1124,
Mauritius,MUS,1977,,905.949638747869,65.1307317073171,921379.0,,83.59573,
Mauritius,MUS,1978,,1102.34753691974,65.5920731707317,933499.0,,81.3039,
Mauritius,MUS,1979,,1292.2014302482,66.3225365853659,949888.0,,78.6053,
Mauritius,MUS,1980,,1187.35157080412,66.7709024390244,966039.0,,79.26057,
Mauritius,MUS,1981,,1180.84070937438,67.4061463414634,980462.0,,82.57425,
Mauritius,MUS,1982,,1101.15920527391,68.0819756097561,992521.0,,88.51138,
Mauritius,MUS,1983,,1103.09124580137,68.5459024390244,1001691.0,,91.63173,
Mauritius,MUS,1984,,1041.83252378016,68.7760243902439,1012221.0,,94.81689,
Mauritius,MUS,1985,,1068.67359316099,68.855512195122,1020528.0,,99.90822,
Mauritius,MUS,1986,,1441.71452837714,68.9978048780488,1028360.0,,98.41281,
Mauritius,MUS,1987,,1839.79109565422,69.2877073170732,1036082.0,,99.64917,
Mauritius,MUS,1988,,2073.59238787189,69.5606097560976,1043239.0,,99.45495,
Mauritius,MUS,1989,,2103.48802694458,69.6791219512195,1051260.0,,99.32785,
Mauritius,MUS,1990,99.0415649414063,2539.92846467452,69.4048780487805,1058775.0,,97.1773,
Mauritius,MUS,1991,99.0706787109375,2705.26648158805,69.9560975609756,1070266.0,,92.62251,
Mauritius,MUS,1992,99.0996780395508,3013.23706337167,70.0585365853659,1084441.0,,,
Mauritius,MUS,1993,99.1280059814453,3013.83313790492,70.1073170731707,1097374.0,,92.76294,
Mauritius,MUS,1994,99.1549682617188,3240.38624662702,70.1585365853659,1112846.0,,93.73893,
Mauritius,MUS,1995,99.1798858642578,3648.01649622256,70.3258536585366,1122457.0,,94.68318,
Mauritius,MUS,1996,99.2020950317383,3951.94494649336,70.3229268292683,1133996.0,,96.98175,
Mauritius,MUS,1997,99.2208938598633,3695.73668844327,70.4048780487805,1148284.0,,97.90364,
Mauritius,MUS,1998,99.2356185913086,3641.62142564086,70.6073170731707,1160421.0,,95.79899,
Mauritius,MUS,1999,99.2455062866211,3745.69625069831,70.9609756097561,1175267.0,,92.75756,
Mauritius,MUS,2000,99.0,3981.98343249582,71.6634146341463,1186873.0,,93.22731,
Mauritius,MUS,2001,99.2,3908.55694927435,71.7658536585366,1196287.0,,92.75219,80.2969284057617
Mauritius,MUS,2002,99.4,4073.06053055903,71.9658536585366,1204621.0,,94.33415,82.4172286987305
Mauritius,MUS,2003,99.1,4858.26575549747,72.1170731707317,1213370.0,,93.72392,85.5775909423828
Mauritius,MUS,2004,99.0,5460.60800184198,72.2658536585366,1221003.0,,94.39046,86.3435287475586
Mauritius,MUS,2005,99.0,5354.02974260642,72.4321951219512,1228254.0,,96.02008,88.6331024169922
Mauritius,MUS,2006,99.0,5695.97525509869,72.4321951219512,1233996.0,1.1,96.03757,86.6944198608398
Mauritius,MUS,2007,99.0,6574.6635764099,72.5707317073171,1239630.0,,96.515,86.7215270996094
Mauritius,MUS,2008,99.0,8030.05228087539,72.5707317073171,1244121.0,,96.67636,86.2219161987305
Mauritius,MUS,2009,99.0,7318.12640972422,72.8824390243903,1247429.0,,96.5883,86.6567001342773
Mauritius,MUS,2010,99.4,8000.37643182154,72.9673170731707,1250400.0,,96.50869,86.9073104858398
Mauritius,MUS,2011,99.6,9197.04299089459,73.2668292682927,1252404.0,,96.47593,88.7222900390625
Mauritius,MUS,2012,99.4,9291.23627601053,73.8634146341464,1255882.0,1.1,93.66061,92.1094389658945
Mauritius,MUS,2013,99.4,9764.64413060045,74.0170731707317,1258927.0,,96.03009,93.7982864379883
Mauritius,MUS,2014,99.5,10366.3550754936,74.1943902439024,1261208.0,,96.16563,97.075353264043
Mauritius,MUS,2015,99.6,9507.87133656424,74.3531707317073,1262879.0,,96.13651,93.9681984718368
Mauritius,MUS,2016,99.7,9965.72531085228,74.3948780487805,1263747.0,,94.94084,94.4362545563892
Mauritius,MUS,2017,99.6,10841.6847754844,74.5146341463415,1264887.0,0.5,95.80694,92.5403344955972
Mauritius,MUS,2018,99.8,11643.4605962124,74.4163414634146,1265577.0,,94.80512,91.4171358592572
Mauritius,MUS,2019,100.0,11403.2527870674,74.2358536585366,1265985.0,,,93.1354968676317
Mauritius,MUS,2020,99.5,9011.04288445023,74.1770731707317,1266014.0,,,89.5019998431496
Mauritius,MUS,2021,99.6,9068.97300226707,73.680243902439,1266334.0,,,
Mauritius,MUS,2022,100.0,10223.7882316574,73.5146341463415,1262523.0,,,
Mauritius,MUS,2023,100.0,11182.186568616,73.4121951219512,1261041.0,,,
Mauritius,MUS,2024,,11871.733679438,,1259509.0,,,90.7246586359898
Mexico,MEX,1960,,355.075199563018,53.573,36724615.0,,,
Mexico,MEX,1961,,373.712216995471,54.422,37890118.0,,,
Mexico,MEX,1962,,388.456702411498,55.057,39129200.0,,,
Mexico,MEX,1963,,419.552066324849,55.501,40424065.0,,,
Mexico,MEX,1964,,480.704214437745,55.916,41772049.0,,,
Mexico,MEX,1965,,505.854419498816,56.688,43174477.0,,,
Mexico,MEX,1966,,544.935854193449,57.355,44629106.0,,,
Mexico,MEX,1967,,575.769037534418,57.959,46129608.0,,,
Mexico,MEX,1968,,615.922912128842,58.22,47668303.0,,,
Mexico,MEX,1969,,659.71750685117,58.413,49233194.0,,,
Mexico,MEX,1970,,699.006845485029,58.893,50814953.0,,,
Mexico,MEX,1971,,747.912361003254,59.415,52412558.0,,80.76854,
Mexico,MEX,1972,,836.569673446138,60.051,54030168.0,,,
Mexico,MEX,1973,,993.042879548426,60.518,55667284.0,,,
Mexico,MEX,1974,,1256.10280601329,61.18,57320149.0,,,
Mexico,MEX,1975,,1491.97048611111,61.883,58982400.0,,,
Mexico,MEX,1976,,1465.49877862474,62.475,60645512.0,,,
Mexico,MEX,1977,,1314.62044481645,62.988,62308493.0,,88.42588,
Mexico,MEX,1978,,1604.40920452482,63.435,63979046.0,,,
Mexico,MEX,1979,,2049.26468871816,63.862,65648865.0,,,
Mexico,MEX,1980,,3054.62162291784,64.282,67300334.0,,,
Mexico,MEX,1981,,3829.14437544129,64.722,68892108.0,,,
Mexico,MEX,1982,,2620.95793392947,65.256,70433260.0,,,
Mexico,MEX,1983,,2169.85285279223,65.756,71971240.0,,,
Mexico,MEX,1984,,2506.30742754755,66.215,73506846.0,15.0,,
Mexico,MEX,1985,,2601.70825226684,66.775,75043414.0,,99.74285,
Mexico,MEX,1986,,1756.93563367491,67.377,76585637.0,,100.0,
Mexico,MEX,1987,,1888.2631431041,67.904,78136651.0,,100.0,
Mexico,MEX,1988,,2278.81222720992,68.299,79695531.0,,99.10194,
Mexico,MEX,1989,,2725.05572275442,68.621,81247182.0,14.8,96.63541,
Mexico,MEX,1990,,3154.46920349038,69.034,82820170.0,,98.37444,
Mexico,MEX,1991,,3708.8420548157,69.368,84430572.0,,98.00907,
Mexico,MEX,1992,93.145981,4220.56643677057,69.663,86044809.0,13.3,98.24972,
Mexico,MEX,1993,95.4484634399414,6048.34840388099,69.961,87653807.0,,97.81289,
Mexico,MEX,1994,95.238294,6202.36588372862,70.302,89259205.0,13.6,97.01748,
Mexico,MEX,1995,95.8944625854492,4183.87847727479,70.703,90862455.0,,96.53171,
Mexico,MEX,1996,96.093624,4674.36792733681,71.088,92452702.0,21.7,96.06523,
Mexico,MEX,1997,96.3295822143555,5567.35599516667,71.472,94021207.0,,96.07538,
Mexico,MEX,1998,96.092755,5832.69342004468,71.792,95575245.0,21.9,96.73013,
Mexico,MEX,1999,96.7482986450195,6499.97182950425,72.203,97115707.0,,97.53816,
Mexico,MEX,2000,98.0,7524.0271380091,72.562,98625552.0,16.3,97.67057,71.1195831298828
Mexico,MEX,2001,97.1,7952.76479510706,72.912,100099099.0,,97.91024,72.8832092285156
Mexico,MEX,2002,97.9,7983.03398381759,73.106,101548624.0,12.8,97.5509,75.1482925415039
Mexico,MEX,2003,97.4,7434.07465031562,73.308,102978515.0,,97.53576,78.5541915893555
Mexico,MEX,2004,98.6,7849.66759649565,73.432,104394131.0,11.0,97.66046,79.7827072143555
Mexico,MEX,2005,98.9,8671.75891885163,73.627,105811504.0,11.7,97.87734,80.6305389404297
Mexico,MEX,2006,99.1,9512.63575346699,73.746,107253666.0,9.0,98.05008,82.7013931274414
Mexico,MEX,2007,97.9,10134.3327129706,73.796,108774360.0,,98.0127,84.0887069702148
Mexico,MEX,2008,98.9,10523.7685427665,73.695,110374288.0,10.1,98.08626,86.0763092041016
Mexico,MEX,2009,98.3,8423.56933214711,73.628,111999721.0,,98.23304,85.9423217773438
Mexico,MEX,2010,99.2,9728.80078237782,73.718,113623895.0,8.4,98.0771,87.2729263305664
Mexico,MEX,2011,99.0,10664.4944046282,73.921,115243504.0,,97.98488,88.3800888061523
Mexico,MEX,2012,99.1,10744.1335229686,74.128,116818208.0,7.3,97.92299,90.6936187744141
Mexico,MEX,2013,99.1,11216.800851866,74.289,118343573.0,,97.57591,93.2623062133789
Mexico,MEX,2014,99.2,11391.3773510244,74.404,119784261.0,7.2,96.79833,97.3196868896484
Mexico,MEX,2015,99.0,10021.2386124039,74.431,121072306.0,,96.07343,100.982269287109
Mexico,MEX,2016,99.5,9097.92397674769,74.376,122251351.0,4.4,95.69118,102.871368408203
Mexico,MEX,2017,100.0,9649.27816772402,74.261,123400057.0,,95.30064,105.11018371582
Mexico,MEX,2018,99.5,10084.7937553679,74.301,124573711.0,3.9,,105.964653015137
Mexico,MEX,2019,99.6,10369.5553585271,74.53,125762982.0,,,105.515609741211
Mexico,MEX,2020,99.4,8841.2707511328,70.449,126799054.0,4.3,,102.58154296875
Mexico,MEX,2021,100.0,10314.0506725979,69.75,127648148.0,,,98.3202514648438
Mexico,MEX,2022,100.0,11402.1410374782,73.973,128613117.0,2.3,,98.3576583862305
Mexico,MEX,2023,99.7,13826.1306570122,75.069,129739759.0,,,102.055458068848
Mexico,MEX,2024,,14157.9445835849,,130861007.0,,,
"Micronesia, Fed. Sts.",FSM,1960,,,54.195,43061.0,,,
"Micronesia, Fed. Sts.",FSM,1961,,,54.736,44610.0,,,
"Micronesia, Fed. Sts.",FSM,1962,,,55.393,46218.0,,,
"Micronesia, Fed. Sts.",FSM,1963,,,56.004,47744.0,,,
