Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
Sudan,SDN,"School enrollment, primary (% net)",SE.PRM.NENR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,58.74802,55.15486,56.05531,56.31639,56.97478,59.17542,60.00534,..,..,..,..,..,..,..
Sudan,SDN,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,32.2981796264648,32.1063385009766,33.3529090881348,36.5913009643555,36.3686599731445,34.6569290161133,33.9691314697266,35.8935012817383,39.4921493530273,39.6667785644531,35.2129783630371,38.7272605895996,40.9434089660645,42.046989440918,42.5230712890625,40.9556007385254,43.0903282165527,42.1366996765137,43.5378608703613,..,..,..,..,..
Sudan,SDN,Access to electricity (% of population),EG.ELC.ACCS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,32.8,26.9192943572998,27.4086132049561,27.897253036499,28.3845348358154,28.8697834014893,29.35231590271,29.8314571380615,30.3065280914307,30.7767562866211,23,29.4,29.7,29.9,30.2,30.5,30.8,31.1,20,29,36,38.3,40.7,43.1,44.9,48,50.5,53,55.3,57.6,59.7,61.8,63.2,66,..
Sudan,SDN,GDP per capita (current US$),NY.GDP.PCAP.CD,99.7131195068359,105.313102722168,111.213455200195,109.939208984375,109.650077819824,110.889373779297,110.502571105957,116.241035461426,117.824935913086,125.984886169434,139.038482666016,146.931610107422,154.511581420898,184.524200439453,228.787322998047,269.652893066406,325.185607910156,392.399383544922,410.072082519531,408.899627685547,418.348785400391,483.802581787109,378.945373535156,346.221649169922,429.993377685547,326.402770996094,400.333557128906,471.1572265625,553.07861328125,814.267517089844,1257.1875,1617.55676269531,252.610092163086,312.693908691406,439.420806884766,462.585235595703,294.826965332031,373.09375,350.702880859375,324.659606933594,362.116882324219,451.293304443359,506.262634277344,580.320251464844,705.113342285156,905.543640136719,1132.474609375,1444.37219238281,1527.58239746094,1178.22180175781,1305.63598632813,1332.6572265625,1019.22210693359,1138.62780761719,1275.43835449219,1292.37963867188,1033.21594238281,966.505676269531,731.027465820313,709.975280761719,577.795227050781,712.122009277344,1046.24084472656,797.283447265625,989.312866210938
Sudan,SDN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,49.566,49.964,50.419,50.816,50.879,51.031,51.253,51.495,51.762,52.04,52.294,52.541,52.803,52.988,53.156,53.31,53.342,53.522,53.29,53.374,54.072,54.369,54.375,49.562,49.807,50.014,54.558,54.747,54.984,54.883,55.497,55.553,55.952,56.102,57.022,57.447,57.638,58.058,58.308,58.607,58.946,59.264,59.308,58.319,56.773,57.226,60.4,61.442,61.261,62.676,62.979,63.181,63.427,63.443,63.99,64.375,64.677,65.146,65.501,65.803,65.124,64.46,65.695,66.331,..
Sudan,SDN,"Population, total",SP.POP.TOTL,8364489,8634941,8919028,9218077,9531109,9858030,10197578,10550597,10917999,11298936,11695771,12105539,12527856,13049315,13580723,14064798,14569716,15086614,15695003,16355352,17058905,17780572,18486645,19109770,19546528,19905872,20288238,20704904,21138431,21578022,22021481,22470676,22927355,23445592,24043948,24672143,25231528,25799821,26458999,27130613,27816745,28516770,29228727,29896035,30556637,31262444,31992435,32764135,33623980,34569113,35414399,36140806,36923178,37785849,38823318,40024431,41259892,42714306,44230596,45548175,46789231,48066924,49383346,50042791,50448963
Suriname,SUR,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,20.6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.2,..,..
Suriname,SUR,"School enrollment, primary (% net)",SE.PRM.NENR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,94.63652,96.01222,..,..,..,..,..,..,98.82753,..,98.46917,98.63856,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,82.56368,84.50447,82.64389,88.44901,91.54072,88.62022,86.75953,87.12086,86.69654,86.34084,87.98828,89.14081,86.07316,86.02531,..,..,..,..,..,..
Suriname,SUR,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,..,..,..,..,..,..,..,..,..,..,34.8558502197266,32.8768310546875,36.4221992492676,38.1918296813965,40.516960144043,41.7953910827637,43.8084983825684,46.2137489318848,46.6839599609375,49.1130218505859,33.3000717163086,42.3111610412598,42.9188613891602,43.7010383605957,51.5629196166992,56.812858581543,54.9038200378418,54.4467506408691,53.9738082885742,53.3289489746094,55.0893783569336,59.6615180969238,51.1067199707031,..,..,..,..,..,..,..,69.0101776123047,70.4287109375,..,..,68.3932418823242,69.8493118286133,70.2995910644531,70.8968505859375,68.5604400634766,71.4902572631836,69.0407867431641,69.1272811889648,69.1293334960938,67.3043899536133,70.1560287475586,..,..,74.745979309082,..,73.11669921875,65.6294708251953,77.7318215623084,76.1109237670898,..
Suriname,SUR,Access to electricity (% of population),EG.ELC.ACCS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,99.62406,95.4,95.3,95.2,95.1,95,94.9,91,94.7,94.7,94.6,91.2,94.6,94.6,94.6,94.6,95,95.8,96.6,97.4,97.9,98.4,98.8,99,99.6,..
Suriname,SUR,GDP per capita (current US$),NY.GDP.PCAP.CD,377.579399662016,394.80774658988,409.105638366818,424.025532430631,434.893751961714,481.71875,574.84107690217,644.042967325106,680.595348207639,707.674445225753,724.484901513275,767.990365675678,784.951674957789,857.69079166793,1041.08454668306,1190.01968453614,1301.86536317022,1665.94384873282,1927.90601359888,2072.28775271317,2117.87083385503,2367.76851800063,2429.92391549707,2332.69790308016,2260.63794993629,2255.97717664327,2271.04733260266,2469.06737278634,2886.42980207694,1328.57013435061,941.591736102188,1079.72521342705,968.895253466926,1022.44583519896,1433.54255652781,1609.82504373206,1962.88495820295,2067.59814938391,2428.58641994202,1898.1801816053,1988.22172925433,1714.64846637242,2202.340682196,2516.10404020956,2887.7721728844,3453.42865937765,5002.65798695759,5530.17615638309,6576.08546307249,7129.5768626291,7943.60482816915,7949.88867218383,8851.24050668908,9043.19281529222,9108.18905406764,8813.61705392067,5644.2061057532,6049.52128553675,6665.74180472239,6629.66775248603,4755.39221710693,5029.84838543953,6084.43876736445,5494.07409425517,7430.70219176443
Suriname,SUR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,56.595,57.29,58.023,58.496,58.908,59.137,59.232,59.172,59.292,59.394,59.494,59.59,59.685,59.793,59.914,60.035,60.155,60.277,60.401,60.527,60.654,60.795,60.934,61.072,61.211,61.358,61.159,61.314,61.477,61.982,62.088,62.151,62.246,62.382,62.542,62.779,63.079,63.385,63.706,64.035,64.409,64.82,65.274,65.778,66.362,66.997,67.643,68.307,68.873,69.323,69.626,69.82,69.957,70.11,70.33,70.567,70.979,71.247,71.468,71.773,72.321,68.943,73.254,73.631,..
Suriname,SUR,"Population, total",SP.POP.TOTL,263918,272791,283912,297034,309041,320000,331135,342679,354616,366906,379442,391932,397413,395772,393676,391170,388289,385067,381502,377602,375377,375459,376555,378746,382193,386972,392330,396911,402227,408409,412493,415013,417589,419352,422375,429606,438830,448067,457406,466916,476643,486560,496551,506414,513923,519313,524997,531016,537245,543568,549923,556269,562633,569020,575373,581627,587757,593713,599513,605768,612317,617896,623164,628886,634431
Sweden,SWE,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.5,..,..,..,..,..,0.5,..,..,..,..,..,0.2,..,..,..,..,0.2,..,..,0.5,..,..,..,..,0.2,0.2,0,0.4,0.5,1.1,0.4,0.5,0.7,0.5,0.6,0.7,0.5,0.7,0.5,0.6,0.4,0.3,0.9,0.4,0.5,0.6,1.3,0.8,..
Sweden,SWE,"School enrollment, primary (% net)",SE.PRM.NENR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,99.43542,..,..,..,..,..,96.2125,..,..,..,..,98.16774,98.41821,98.77628,99.51596,99.72395,99.83868,99.63522,99.89829,98.83807,99.80345,99.82815,..,99.77019,99.42556,99.725,99.52891,99.102,96.88686,95.39294,95.0788,96.25158,98.43535,99.3342,99.38254,99.47861,99.60119,99.40873,99.46083,99.37978,99.34822,99.18177,..,..,..,..,..,..,..
Sweden,SWE,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,151.756378173828,147.903442382812,144.218505859375,136.474304199219,101.425491333008,101.482162475586,101.204086303711,100.998710632324,101.521087646484,101.434310913086,102.25106048584,102.14037322998,103.106872558594,132.713500976562,133.660247802734,137.462966918945,137.561157226562,142.641586303711,140.821746826172,136.641006469727,136.426132202148,138.688186645508,139.406524658203,134.244293212891,..
Sweden,SWE,Access to electricity (% of population),EG.ELC.ACCS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..
Sweden,SWE,GDP per capita (current US$),NY.GDP.PCAP.CD,2128.38884406565,2304.49788603539,2485.49414710873,2675.10362417593,2961.06283239536,3227.91678230659,3477.93731316877,3746.2478747264,3953.12834043751,4262.97496488087,4729.40500975204,5125.32917499696,6018.45963232017,7290.71401910023,8078.27876796371,10102.7548636011,10852.6438272293,11432.15272476,12602.3664021925,14855.7663048123,17073.2406585323,15564.0119622243,13719.2113978268,12590.0946134283,13080.1803912865,13647.2005587291,17955.1571459902,21761.2144545083,24499.4053182958,25625.3103686166,30549.6692751763,31777.0327994132,32753.8047025569,24390.1538004271,26045.8148927701,30254.2972932631,33022.5649478838,30324.4510931063,30605.6227188103,30969.1033509483,29632.7736101599,27259.4806735435,29957.9387652616,37292.4214343004,42758.2015503417,43378.6152117149,46531.6001120572,53568.5645523213,55817.4392710726,46707.8673215418,52542.8274141037,60379.7748160321,57749.8251328664,60844.2767113975,59583.7140001673,51197.9529341175,51820.3972482676,53300.8587281785,54181.9069780904,51773.0464558993,52653.7565934247,61174.9680215622,55296.9371472535,55567.0890080496,57723.2345031532
Sweden,SWE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.0056097560976,73.4743902439024,73.3504878048781,73.5553658536585,73.7331707317073,73.8617073170732,74.0785365853659,74.1224390243903,73.9729268292683,74.0848780487805,74.6492682926829,74.6239024390244,74.7180487804878,74.8673170731707,74.9804878048781,74.9846341463415,74.9692682926829,75.379756097561,75.4690243902439,75.5241463414634,75.7409756097561,76.0260975609756,76.3273170731707,76.5517073170732,76.8158536585366,76.6678048780488,76.9312195121951,77.0921951219512,76.9792682926829,77.7268292682927,77.5368292682927,77.6668292682927,77.9987804878049,78.0604878048781,78.650243902439,78.7404878048781,78.9590243902439,79.1975609756098,79.3390243902439,79.4414634146342,79.6439024390244,79.7951219512195,79.8463414634146,80.0951219512195,80.4975609756098,80.5463414634146,80.7487804878049,80.9,81.1,81.3512195121951,81.4512195121951,81.8024390243903,81.7048780487805,81.9560975609756,82.2536585365854,82.2048780487805,82.3073170731707,82.409756097561,82.5585365853659,83.109756097561,82.3560975609756,83.0560975609756,83.0585365853659,83.309756097561,..
Sweden,SWE,"Population, total",SP.POP.TOTL,7484656,7519998,7561588,7604328,7661354,7733853,7807797,7867931,7912273,7968072,8042801,8098334,8122300,8136312,8159955,8192437,8222286,8251540,8275599,8293678,8310531,8320503,8325263,8329033,8336605,8350386,8369829,8397804,8436489,8492964,8558835,8617375,8668067,8718561,8780745,8826939,8840998,8846062,8850974,8857874,8872109,8895960,8924958,8958229,8993531,9029572,9080505,9148092,9219637,9298515,9378126,9449213,9519374,9600379,9696110,9799186,9923085,10057698,10175214,10278887,10353442,10415811,10486941,10536632,10569709
Switzerland,CHE,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.7,..,..,..,..,..,..,..,..,..,0.7,..,..,..,..,..,..,..,0.2,..,0,..,0.2,..,0.1,0.1,0.1,0,0.1,0,0,0,0,0,0,0,0,0,0.1,0,0.2,..,..
Switzerland,CHE,"School enrollment, primary (% net)",SE.PRM.NENR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,75.95415,76.45086,..,..,77.33552,77.28593,76.90481,76.37395,76.31341,76.72948,77.92634,79.7278,81.80276,83.53766,84.35829,84.41117,83.62288,82.74739,89.20925,91.15135,..,..,95.72929,95.57305,95.28922,95.16827,94.93663,94.779,93.7217,93.28557,93.25728,93.90496,94.03709,93.96341,93.86312,93.70195,93.6342,93.77291,93.31881,93.53763,93.19583,..,..,..,..,..,..,..
Switzerland,CHE,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,94.5499114990234,94.758171081543,93.588623046875,93.3511962890625,93.2228698730469,93.8099594116211,94.1694793701172,95.0716171264648,95.5135726928711,95.8478317260742,96.6068572998047,97.1951599121094,98.3727416992188,101.221382141113,..,103.913391113281,104.09513092041,103.900062561035,104.188026428223,104.071113586426,104.211616516113,103.605186462402,103.392356872559,102.965591430664,..
Switzerland,CHE,Access to electricity (% of population),EG.ELC.ACCS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..
Switzerland,CHE,GDP per capita (current US$),NY.GDP.PCAP.CD,1954.3113206427,2155.44996908648,2330.47736501501,2508.47430732203,2734.93009044177,2865.2448479366,3044.84560389449,3237.27315217356,3413.49358157003,3657.20794240553,4044.42068227245,4834.74049399485,5884.77524107186,7855.91887040854,9004.788599,10328.1089388433,10864.971231108,11643.6467397732,16282.1932458492,18265.5588649103,19393.8805480097,17665.0138979789,17999.969257078,17859.2323695837,16991.2458841517,17152.0948495991,24459.8536348433,30440.5108240499,32690.4302734561,31308.6508343136,39574.5398083788,39544.4946826768,40713.6881521435,39237.1186558781,43091.7770970073,50113.8321221345,48092.6433036512,41584.441782159,42680.5867322391,41695.6912912021,38865.021939688,39638.7911061864,42458.7384679187,49335.7456291067,54659.4571488233,56242.8933645639,59011.0324592016,64989.1553256031,74175.1927898555,71568.3123885672,76531.3728182297,90476.7589651577,85836.2076767359,87304.3305813557,88724.9910735609,83806.4476003837,82153.0745447889,82254.3770471336,85217.3691512274,84121.9310304414,85897.7843338323,93664.7736696111,94394.5106803525,100631.802755125,103669.872008144
Switzerland,CHE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.3134146341463,71.6448780487805,71.1960975609756,71.1875609756098,72.0778048780488,72.2017073170732,72.3356097560976,72.6365853658537,72.590243902439,72.6126829268293,73.020243902439,73.1307317073171,73.6443902439024,73.9409756097561,74.2870731707317,74.6656097560976,74.7853658536585,75.2380487804878,75.1873170731707,75.4660975609756,75.4592682926829,75.6931707317073,76.0339024390244,76.0312195121951,76.6085365853659,76.7336585365854,76.8990243902439,77.1975609756098,77.2265853658537,77.4212195121951,77.2424390243902,77.5146341463415,77.8060975609756,78.0853658536586,78.35,78.4170731707317,78.8960975609756,79.079512195122,79.3243902439025,79.580487804878,79.6804878048781,80.1804878048781,80.3853658536585,80.5365853658537,81.0878048780488,81.2365853658537,81.490243902439,81.7414634146342,81.9926829268293,82.0439024390244,82.2463414634147,82.6951219512195,82.6975609756098,82.7975609756098,83.1975609756098,82.8975609756098,83.6024390243903,83.5512195121951,83.7536585365854,83.9048780487805,83,83.7512195121951,83.6048780487805,84.0560975609756,..
Switzerland,CHE,"Population, total",SP.POP.TOTL,5327827,5434294,5573815,5694247,5789228,5856472,5918002,5991785,6067714,6136387,6180877,6213399,6260956,6307347,6341405,6338632,6302504,6281174,6281738,6294365,6319408,6354074,6391309,6418773,6441865,6470365,6504124,6545106,6593386,6646912,6715519,6799978,6875364,6938265,6993795,7040687,7071850,7088906,7110001,7143991,7184250,7229854,7284753,7339001,7389625,7437115,7483934,7551117,7647675,7743831,7824909,7912398,7996861,8089346,8188649,8282396,8373338,8451840,8514329,8575280,8638167,8704546,8777088,8888093,9034102
Syrian Arab Republic,SYR,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.2,..,..,..,..,..,..,0.5,..,..,0,..,..,0,..,..,..,..,..,..,..,..,..,..,..,..,16.5,..,..
Syrian Arab Republic,SYR,"School enrollment, primary (% net)",SE.PRM.NENR,..,..,..,..,..,..,..,..,..,..,..,72.8804,..,81.93558,83.57957,83.73304,84.46257,85.35489,85.05841,84.88067,85.78521,85.79782,86.06373,86.49661,88.33161,89.81324,91.45233,94.83507,94.70753,95.03837,94.73268,95.76462,96.16329,96.20813,96.43579,96.46908,96.37966,95.58284,94.04512,93.53928,93.86005,94.56479,94.88283,91.70143,92.51197,92.57075,89.91412,91.00896,91.75748,92.80847,92.96128,..,..,67.96461,..,..,..,..,..,..,..,..,..,..,..
Syrian Arab Republic,SYR,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,..,..,..,..,..,..,..,..,..,..,36.2742309570312,39.018180847168,41.4602584838867,43.029598236084,43.4126205444336,44.6115913391113,45.1130485534668,46.3539695739746,47.5500297546387,46.635570526123,46.1836891174316,46.7617416381836,48.5295104980469,51.2318496704102,53.2235298156738,54.7710418701172,55.343448638916,54.1437110900879,52.7029685974121,50.2651405334473,48.0100402832031,45.8358192443848,45.0889015197754,44.1066284179688,43.2628517150879,42.482120513916,42.4340896606445,43.1899795532227,43.2545585632324,43.7118301391602,44.8389511108398,46.175178527832,60.3702812194824,63.2146301269531,66.2456588745117,67.4928436279297,68.0717620849609,68.490966796875,69.7070083618164,70.8321380615234,72.3000030517578,73.1369705200195,47.5814208984375,..,..,..,..,..,..,39.0727806091309,39.4595794677734,39.6268081665039,39.4672088623047,38.736930847168
Syrian Arab Republic,SYR,Access to electricity (% of population),EG.ELC.ACCS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,93.4,93.1,86.6,92.6,92.3,92,99.5,91.5,91.3,91.1,92.7,91.5,90.7,90.4,90.2,90,89.8,89.6,86,89.2,89,88.8,89,88.4,..
Syrian Arab Republic,SYR,GDP per capita (current US$),NY.GDP.PCAP.CD,183.525069735278,196.293561633919,223.934209140492,234.899747591945,254.217527062223,270.830584796164,239.30759595908,272.914639434944,293.330341001656,363.554844445761,335.451366800943,392.515069525448,448.237758556479,458.830061186419,706.579580221326,903.713462066405,976.48924016597,951.240398587355,1107.78304477534,1146.36179260974,1458.23976434095,1675.79747403807,1702.68062491316,1775.83203705709,1706.21944810524,1543.7649395519,1208.16084262217,997.128134355135,897.70876335774,809.044028162459,978.489616979607,1000.07798684947,990.138251191708,992.771367475098,712.387716635783,779.699100153744,918.195857362788,940.826589804978,960.837504927725,978.17453169496,1138.1884854278,1186.82913474027,1183.2473451033,1220.179077256,1368.1148230028,1533.90166536568,1718.78347217338,1937.61138578027,2429.12477087189,2462.20193643202,2730.61477118949,2952.14349372257,1897.66115018696,985.892669227054,1060.59105886854,847.731631942565,656.3490586313,851.502005254153,1098.0668642357,1109.53926036049,572.355289831901,663.614245706815,1051.67149587463,847.372723418531,..
Syrian Arab Republic,SYR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,52.723,53.652,54.569,55.394,56.17,56.901,57.55,58.045,59.118,59.844,60.608,61.334,61.969,60.826,63.441,64.187,64.844,65.398,65.932,66.244,66.545,64.598,60.839,67.35,67.723,68.048,68.415,68.797,69.172,69.486,69.83,70.075,70.243,70.309,70.296,70.209,70.156,70.158,70.237,70.507,70.856,71.296,71.742,72.188,72.494,72.797,73.04,73.256,73.368,73.496,73.542,72.259,66.206,65.146,65.492,63.265,65.19,65.651,67.371,70.97,71.944,72.418,72.79,72.12,..
Syrian Arab Republic,SYR,"Population, total",SP.POP.TOTL,4673500,4815466,4959340,5110467,5269087,5435267,5609047,5790198,5978742,6175166,6380609,6598094,6826024,7060321,7302160,7554364,7817320,8090501,8372759,8661909,8957663,9260189,9572511,9904809,10258398,10625672,11002844,11388923,11782264,12179060,12579208,12980821,13385571,13795686,14208583,14616801,15018104,15417542,15820413,16228061,16637888,17051338,17468332,17889296,18336875,18814091,19637022,20884125,21636564,21976969,22482421,22878098,22759763,21666917,20273659,19424618,19193834,19224668,19577845,20353534,21049429,21628839,22462173,23594623,24672760
Tajikistan,TJK,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,79.4,..,..,..,56,37.2,..,..,24.2,..,15.7,..,..,..,..,..,13.3,..,..,..,..,..,9.1,8.9,7.3,6.1
Tajikistan,TJK,"School enrollment, primary (% net)",SE.PRM.NENR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,94.80415,94.21093,96.25831,96.93964,96.87739,97.6536,97.4457,97.44376,97.7042,97.39457,97.85753,97.5064,98.11614,99.21073,97.68778,96.75781,96.59387,98.28703,..,..,..,..,..,..,..
Tajikistan,TJK,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,101.484306335449,99.5476379394531,93.3880233764648,81.6863327026367,81.701057434082,..,..,..,71.8187484741211,71.9670562744141,73.8529586791992,75.8080596923828,78.0805816650391,79.29443359375,79.9551315307617,80.7600173950195,81.424560546875,82.2941436767578,83.1336364746094,83.9114990234375,85.0206298828125,86.3469314575195,86.9873504638672,..,..,..,..,..,..,90.9012072790342,91.2751683038557,90.888637681585,88.4022015902249,86.9035257819264
Tajikistan,TJK,Access to electricity (% of population),EG.ELC.ACCS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,97,98.5,98.6,99,100,98.5,99.3,98.6,98.6,98.6,99,98.8,98.9,99.1,99,99.1,98,99.3,99.3,99.3,99.4,99.5,99.6,100,100,..
Tajikistan,TJK,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,487.03612866309,457.767825924805,337.833145514813,287.620123754917,261.271254544865,207.034457343036,172.035088688368,150.088550171239,213.749145581577,175.023764735625,136.925716400723,168.676285365186,186.951638285222,233.58124845289,305.745158587502,333.927150941684,401.018403316427,516.997210618914,703.327375898643,664.795655734657,737.338883219356,833.601978202852,952.452819695469,1028.19704279396,1081.54402932039,956.916310930656,788.710481734485,829.45714764957,834.288404578801,871.022372934846,834.311715460625,896.748053372182,1052.17949484894,1178.47990060249,1341.20229027672
Tajikistan,TJK,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,52.535,52.944,53.374,53.791,54.224,54.655,55.079,55.497,55.89,56.262,56.589,56.884,57.157,57.418,57.651,57.88,58.076,58.244,58.396,58.523,58.632,58.758,60.161,60.46,60.69,60.973,61.83,61.582,61.839,61.736,61.636,61.679,57.085,55.512,60.093,61.389,60.806,61.928,62.404,63.114,63.542,64.197,64.898,65.874,66.604,66.531,66.997,67.405,67.924,68.248,68.37,68.698,69.13,69.579,69.697,69.665,69.982,70.524,70.737,70.962,68.605,69.594,71.562,71.79,..
Tajikistan,TJK,"Population, total",SP.POP.TOTL,2112131,2181805,2255026,2331736,2411260,2492998,2577184,2664130,2753848,2845273,2936779,3028837,3123691,3222290,3324499,3430425,3540076,3653265,3768508,3882691,3995256,4109022,4227171,4350874,4480026,4619003,4772139,4939059,5114989,5267249,5398768,5541205,5649400,5724993,5825368,5948584,6066523,6139829,6176397,6208370,6284735,6407377,6531669,6658575,6790547,6924720,7057566,7194477,7338403,7490230,7652141,7824785,8014084,8216724,8425552,8643840,8865631,9085946,9307333,9529966,9749310,9966908,10182222,10389799,10590927
Tanzania,TZA,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,73.5,..,..,..,..,..,..,..,..,86.9,..,..,..,..,..,..,61.9,..,..,..,51.5,..,..,..,..,..,..,51.3,..,..,..,..,..,..
Tanzania,TZA,"School enrollment, primary (% net)",SE.PRM.NENR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,48.42576,..,..,..,70.31534,69.10873,64.27174,63.08491,59.91207,57.07667,55.78313,54.35093,52.73154,52.67746,52.04343,51.36883,51.46872,50.6785,49.44943,49.3284,49.47382,49.9158,49.41601,49.88716,53.53133,58.12348,73.08069,81.60833,86.14656,90.85074,96.73047,..,98.85617,..,92.19632,..,87.50078,83.95066,83.32041,..,83.50466,83.58042,81.32921,..,..,..,..,..,..
